               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.023556,            0.011417,           0.0039251,             0.84529,             0.87927,             0.88636,             0.69509,            0.020915,           0.0042877,           0.0041652,           0.0026245,           0.0026245,           0.0026245
                 151,            0.023438,            0.010991,           0.0038142,             0.84224,             0.88217,             0.88621,             0.69894,            0.020912,           0.0042862,           0.0041637,            0.002575,            0.002575,            0.002575
                 152,            0.024009,            0.011219,           0.0042967,             0.84327,             0.88074,             0.88601,             0.69955,            0.020906,           0.0042846,           0.0041761,           0.0025255,           0.0025255,           0.0025255
                 153,            0.023452,            0.011157,           0.0040555,             0.85084,             0.87085,              0.8864,             0.69984,            0.020904,           0.0042806,           0.0042042,            0.002476,            0.002476,            0.002476
                 154,            0.023792,            0.011193,           0.0037254,             0.85106,             0.86974,             0.88645,             0.69896,            0.020888,           0.0042767,           0.0042493,           0.0024265,           0.0024265,           0.0024265
                 155,            0.022562,            0.011075,           0.0037641,             0.85278,             0.87261,             0.88681,             0.69868,            0.020878,           0.0042734,           0.0042568,            0.002377,            0.002377,            0.002377
                 156,            0.022547,            0.010895,            0.003878,             0.85322,             0.87382,             0.88816,             0.69932,             0.02086,           0.0042664,           0.0042671,           0.0023275,           0.0023275,           0.0023275
                 157,             0.02408,            0.011334,           0.0040204,             0.84938,             0.87327,             0.88774,             0.69994,            0.020842,           0.0042629,           0.0042923,            0.002278,            0.002278,            0.002278
                 158,            0.022352,            0.010756,            0.004426,             0.85132,             0.87374,             0.88799,             0.70052,            0.020825,           0.0042595,           0.0043147,           0.0022285,           0.0022285,           0.0022285
                 159,            0.023699,            0.011072,           0.0042444,              0.8505,             0.87352,             0.88785,             0.70215,            0.020808,            0.004256,           0.0043257,            0.002179,            0.002179,            0.002179
                 160,            0.022951,            0.010951,           0.0038635,             0.84956,             0.87447,             0.88826,             0.70124,            0.020785,           0.0042544,           0.0043518,           0.0021295,           0.0021295,           0.0021295
                 161,            0.021979,            0.010983,           0.0037869,              0.8491,             0.87513,             0.88826,             0.70103,            0.020769,           0.0042525,           0.0043908,             0.00208,             0.00208,             0.00208
                 162,            0.022638,            0.011002,           0.0035126,             0.85091,             0.87522,             0.88785,             0.70113,            0.020746,           0.0042524,            0.004431,           0.0020305,           0.0020305,           0.0020305
                 163,            0.022363,            0.011022,           0.0038016,             0.85063,             0.87653,             0.88717,              0.7012,            0.020729,           0.0042518,           0.0044688,            0.001981,            0.001981,            0.001981
                 164,            0.022621,            0.010898,           0.0033368,             0.85191,             0.87679,             0.88757,             0.70088,            0.020717,           0.0042505,           0.0045025,           0.0019315,           0.0019315,           0.0019315
                 165,            0.021772,             0.01082,           0.0031743,             0.85276,             0.88151,             0.88724,              0.7002,            0.020696,           0.0042498,           0.0045434,            0.001882,            0.001882,            0.001882
                 166,            0.022328,            0.010843,           0.0037766,             0.85181,             0.87859,             0.88729,             0.70077,            0.020689,           0.0042519,           0.0045701,           0.0018325,           0.0018325,           0.0018325
                 167,            0.021234,            0.010756,           0.0036993,             0.85112,             0.87803,             0.88724,             0.70035,            0.020677,           0.0042511,           0.0045991,            0.001783,            0.001783,            0.001783
                 168,            0.020912,            0.010642,           0.0031814,             0.85215,             0.87846,             0.88687,             0.70088,            0.020673,           0.0042517,           0.0046237,           0.0017335,           0.0017335,           0.0017335
                 169,            0.021896,            0.010718,           0.0031293,             0.85124,             0.87691,             0.88707,             0.70004,            0.020669,           0.0042503,           0.0046337,            0.001684,            0.001684,            0.001684
                 170,            0.021849,            0.010804,           0.0029972,             0.85023,             0.87829,             0.88693,             0.69976,            0.020662,           0.0042495,           0.0046546,           0.0016345,           0.0016345,           0.0016345
                 171,            0.022038,            0.010726,           0.0032007,             0.85093,             0.87923,             0.88745,             0.69954,             0.02065,            0.004249,           0.0046723,            0.001585,            0.001585,            0.001585
                 172,            0.021832,            0.010679,           0.0035572,             0.85192,             0.87843,             0.88742,             0.69907,            0.020642,           0.0042477,            0.004683,           0.0015355,           0.0015355,           0.0015355
                 173,            0.021954,            0.010736,           0.0029402,             0.85177,             0.87936,             0.88711,             0.69916,            0.020628,           0.0042435,           0.0046862,            0.001486,            0.001486,            0.001486
                 174,            0.021636,             0.01054,            0.003328,             0.85302,             0.87924,             0.88724,             0.69902,            0.020611,           0.0042407,           0.0046879,           0.0014365,           0.0014365,           0.0014365
                 175,            0.022502,            0.010575,           0.0038949,             0.85475,             0.88021,             0.88766,             0.70113,            0.020605,           0.0042381,            0.004706,            0.001387,            0.001387,            0.001387
                 176,            0.020754,             0.01041,           0.0032133,             0.85635,             0.87861,             0.88789,              0.7013,            0.020602,           0.0042362,           0.0047081,           0.0013375,           0.0013375,           0.0013375
                 177,            0.021702,            0.010666,           0.0029943,             0.85735,             0.87818,             0.88748,             0.70104,            0.020595,           0.0042334,           0.0047116,            0.001288,            0.001288,            0.001288
                 178,            0.021055,            0.010516,           0.0028496,             0.86053,             0.87922,             0.88816,             0.70244,            0.020589,           0.0042299,           0.0047198,           0.0012385,           0.0012385,           0.0012385
                 179,            0.020178,            0.010535,           0.0027904,             0.86175,              0.8766,             0.88818,             0.70149,            0.020584,           0.0042258,           0.0047273,            0.001189,            0.001189,            0.001189
                 180,            0.019473,             0.01036,           0.0026344,             0.86169,             0.87662,              0.8889,             0.70316,            0.020581,           0.0042254,           0.0047345,           0.0011395,           0.0011395,           0.0011395
                 181,            0.020778,            0.010435,           0.0027997,             0.86151,             0.87692,             0.88797,             0.70296,            0.020575,           0.0042239,           0.0047491,             0.00109,             0.00109,             0.00109
                 182,            0.020357,            0.010347,            0.002651,             0.86174,             0.87675,             0.88677,             0.70288,            0.020571,            0.004222,           0.0047561,           0.0010405,           0.0010405,           0.0010405
                 183,            0.020288,            0.010249,           0.0028423,             0.86153,             0.87705,             0.88682,             0.70676,            0.020561,           0.0042191,            0.004764,            0.000991,            0.000991,            0.000991
                 184,            0.020261,            0.010194,           0.0027769,             0.86396,             0.87467,             0.88715,             0.70616,            0.020551,           0.0042176,           0.0047742,           0.0009415,           0.0009415,           0.0009415
                 185,            0.020673,            0.010088,           0.0029148,             0.86457,             0.87456,             0.88759,             0.70681,            0.020543,           0.0042167,           0.0047828,            0.000892,            0.000892,            0.000892
                 186,            0.020625,            0.010257,           0.0027529,             0.86453,             0.87446,             0.88871,             0.70871,            0.020538,           0.0042148,           0.0048004,           0.0008425,           0.0008425,           0.0008425
                 187,            0.019692,            0.010134,           0.0023529,             0.86423,             0.87579,             0.88863,             0.70896,            0.020533,           0.0042154,           0.0048107,            0.000793,            0.000793,            0.000793
                 188,            0.020038,            0.010288,           0.0028045,             0.86477,             0.87622,             0.88853,             0.70894,            0.020527,           0.0042147,           0.0048169,           0.0007435,           0.0007435,           0.0007435
                 189,            0.019351,             0.01018,           0.0028746,              0.8653,             0.87578,             0.88856,             0.70963,            0.020514,           0.0042128,           0.0048276,            0.000694,            0.000694,            0.000694
                 190,            0.019934,            0.010143,           0.0025072,             0.86445,             0.87518,             0.88851,             0.70988,            0.020511,           0.0042117,           0.0048433,           0.0006445,           0.0006445,           0.0006445
                 191,            0.019631,            0.010082,           0.0022636,             0.86402,             0.87648,             0.88822,             0.71066,            0.020508,           0.0042113,           0.0048506,            0.000595,            0.000595,            0.000595
                 192,            0.019632,            0.010104,           0.0028108,             0.86375,             0.87667,             0.88871,             0.71056,            0.020508,            0.004211,           0.0048601,           0.0005455,           0.0005455,           0.0005455
                 193,            0.020093,            0.010038,           0.0021522,             0.86423,             0.87607,             0.88856,             0.71066,            0.020508,           0.0042104,           0.0048693,            0.000496,            0.000496,            0.000496
                 194,            0.018676,           0.0099693,           0.0025249,             0.86481,             0.87663,             0.88864,             0.71097,            0.020507,           0.0042102,           0.0048809,           0.0004465,           0.0004465,           0.0004465
                 195,            0.018805,           0.0098813,           0.0026324,             0.86461,             0.87611,             0.88864,             0.71077,            0.020506,           0.0042097,           0.0048862,            0.000397,            0.000397,            0.000397
                 196,            0.018945,            0.009997,           0.0024367,             0.86389,             0.87382,             0.88872,             0.71081,            0.020507,           0.0042096,           0.0048955,           0.0003475,           0.0003475,           0.0003475
                 197,            0.018868,           0.0099992,           0.0026086,             0.86401,             0.87282,             0.88867,             0.71133,            0.020502,           0.0042093,           0.0049068,            0.000298,            0.000298,            0.000298
                 198,             0.01927,           0.0098731,           0.0033835,             0.86403,             0.87231,             0.88874,             0.71161,              0.0205,           0.0042089,           0.0049166,           0.0002485,           0.0002485,           0.0002485
                 199,            0.018946,           0.0099241,           0.0027754,             0.86398,             0.87206,             0.88856,             0.71141,            0.020497,           0.0042084,           0.0049207,            0.000199,            0.000199,            0.000199
