               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 126,            0.023564,            0.010838,           0.0013931,             0.93747,             0.92226,             0.93993,             0.79012,            0.013615,           0.0035082,          9.8695e-05,            0.005875,            0.005875,            0.005875
                 127,            0.023946,            0.010851,           0.0012911,             0.93872,              0.9216,             0.93883,             0.79081,            0.013596,           0.0035032,          9.8649e-05,            0.005842,            0.005842,            0.005842
                 128,             0.02377,            0.011202,           0.0015885,             0.93869,             0.92229,             0.94067,             0.79148,            0.013576,           0.0035059,           9.846e-05,            0.005809,            0.005809,            0.005809
                 129,            0.024553,            0.011048,           0.0013997,             0.93931,              0.9227,             0.94028,              0.7922,            0.013567,            0.003503,          9.7662e-05,            0.005776,            0.005776,            0.005776
                 130,            0.023555,            0.011117,           0.0013149,             0.93837,              0.9239,             0.94014,             0.79194,             0.01356,           0.0034978,          9.7501e-05,            0.005743,            0.005743,            0.005743
                 131,            0.023523,            0.010898,            0.001287,             0.93787,             0.92525,             0.94029,             0.79348,            0.013551,           0.0034977,          9.7095e-05,             0.00571,             0.00571,             0.00571
                 132,            0.023598,            0.010781,           0.0014634,             0.93465,              0.9255,              0.9404,             0.79427,            0.013526,           0.0034922,          9.6913e-05,            0.005677,            0.005677,            0.005677
                 133,            0.023314,            0.011066,           0.0016366,             0.93432,              0.9256,             0.94096,              0.7943,            0.013505,           0.0034867,          9.6927e-05,            0.005644,            0.005644,            0.005644
                 134,            0.023815,            0.010966,           0.0012604,             0.93592,              0.9255,             0.94064,             0.79447,            0.013477,           0.0034784,          9.6761e-05,            0.005611,            0.005611,            0.005611
                 135,            0.023512,            0.010964,           0.0015722,             0.93526,              0.9255,             0.94061,             0.79365,            0.013456,           0.0034731,          9.6176e-05,            0.005578,            0.005578,            0.005578
                 136,            0.023723,            0.011045,           0.0013022,              0.9353,             0.92627,             0.94077,             0.79392,            0.013441,            0.003466,          9.6083e-05,            0.005545,            0.005545,            0.005545
                 137,            0.023296,            0.010808,           0.0013224,             0.93537,             0.92627,             0.94116,             0.79515,            0.013419,             0.00346,          9.5601e-05,            0.005512,            0.005512,            0.005512
                 138,            0.023425,            0.010745,           0.0014303,             0.93314,             0.92703,             0.94142,             0.79536,             0.01341,           0.0034569,          9.5534e-05,            0.005479,            0.005479,            0.005479
                 139,            0.023861,            0.010858,             0.00152,             0.93442,             0.92627,             0.94091,             0.79659,            0.013402,           0.0034539,          9.5551e-05,            0.005446,            0.005446,            0.005446
                 140,            0.023423,            0.010847,           0.0013837,             0.93323,             0.92863,             0.94081,             0.79697,            0.013389,           0.0034517,          9.5008e-05,            0.005413,            0.005413,            0.005413
                 141,             0.02365,            0.010972,           0.0014094,             0.93726,             0.92511,             0.94075,             0.79682,             0.01337,           0.0034491,          9.4834e-05,             0.00538,             0.00538,             0.00538
                 142,            0.023292,            0.010734,           0.0014903,             0.93764,             0.92401,             0.94081,             0.79699,            0.013354,           0.0034454,          9.4314e-05,            0.005347,            0.005347,            0.005347
                 143,            0.022519,             0.01072,           0.0013279,             0.93705,             0.92327,             0.94079,             0.79747,            0.013329,           0.0034422,          9.3686e-05,            0.005314,            0.005314,            0.005314
                 144,            0.022162,            0.010719,           0.0012419,             0.93327,              0.9283,             0.94087,             0.79839,            0.013305,           0.0034405,          9.3478e-05,            0.005281,            0.005281,            0.005281
                 145,            0.022953,            0.010799,           0.0013287,             0.93749,              0.9233,             0.94084,             0.79852,            0.013282,           0.0034392,          9.3596e-05,            0.005248,            0.005248,            0.005248
                 146,            0.022972,             0.01071,           0.0014528,             0.93518,             0.92482,             0.94173,             0.79963,            0.013265,           0.0034367,          9.3386e-05,            0.005215,            0.005215,            0.005215
                 147,            0.022868,            0.010924,           0.0015872,             0.93692,             0.92457,             0.94177,             0.79976,            0.013249,           0.0034361,          9.2567e-05,            0.005182,            0.005182,            0.005182
                 148,            0.023993,            0.010774,           0.0014366,             0.93903,             0.92395,              0.9418,             0.79984,            0.013229,           0.0034313,          9.2245e-05,            0.005149,            0.005149,            0.005149
                 149,            0.023238,            0.010798,           0.0013387,             0.93843,              0.9244,             0.94152,             0.80069,            0.013225,           0.0034273,          9.2013e-05,            0.005116,            0.005116,            0.005116
                 150,            0.022862,            0.010599,           0.0013921,              0.9375,              0.9245,             0.94124,             0.80059,            0.013227,           0.0034237,          9.1629e-05,            0.005083,            0.005083,            0.005083
                 151,            0.023146,            0.010571,           0.0016765,             0.93722,             0.92474,             0.94115,              0.8008,            0.013214,           0.0034205,          9.1362e-05,             0.00505,             0.00505,             0.00505
                 152,            0.022573,            0.010727,           0.0014968,             0.93849,             0.92475,             0.94118,             0.80169,            0.013206,           0.0034196,          9.1144e-05,            0.005017,            0.005017,            0.005017
                 153,            0.023397,            0.010655,           0.0014787,             0.93868,             0.92461,             0.94091,             0.80119,            0.013195,           0.0034169,          9.0828e-05,            0.004984,            0.004984,            0.004984
                 154,            0.023039,            0.010449,           0.0010724,              0.9381,             0.92476,             0.94098,              0.8012,            0.013186,           0.0034155,          9.0566e-05,            0.004951,            0.004951,            0.004951
