               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,            0.032427,            0.014528,             0.00323,             0.87927,             0.86196,             0.89066,             0.66733,            0.019272,           0.0044283,          0.00017155,           0.0089704,           0.0089704,           0.0089704
                 106,             0.03218,            0.014814,           0.0032503,              0.8881,             0.85847,             0.89285,             0.66877,            0.019291,           0.0044211,          0.00016859,           0.0089605,           0.0089605,           0.0089605
                 107,            0.032403,            0.014739,           0.0030436,             0.89267,             0.85546,             0.89335,             0.66949,            0.019211,           0.0044064,           0.0001629,           0.0089506,           0.0089506,           0.0089506
                 108,            0.032491,            0.014634,           0.0034573,             0.88913,             0.86119,              0.8934,              0.6694,            0.019269,           0.0044062,          0.00016506,           0.0089407,           0.0089407,           0.0089407
                 109,              0.0314,            0.014672,           0.0032783,             0.89659,             0.85721,             0.89371,             0.67224,            0.019184,           0.0043904,          0.00016172,           0.0089308,           0.0089308,           0.0089308
                 110,            0.031867,            0.014474,           0.0032709,             0.89366,              0.8558,             0.89284,             0.67274,            0.019152,           0.0043769,          0.00016158,           0.0089209,           0.0089209,           0.0089209
                 111,            0.031721,            0.014558,            0.003367,             0.89489,             0.85464,             0.89312,             0.67165,            0.019086,           0.0043639,           0.0001561,            0.008911,            0.008911,            0.008911
                 112,            0.031666,            0.014685,           0.0032707,             0.90219,             0.85419,             0.89383,             0.67222,            0.019012,           0.0043603,          0.00015273,           0.0089011,           0.0089011,           0.0089011
                 113,            0.031323,            0.014497,           0.0032368,             0.90515,             0.85475,             0.89368,             0.67468,            0.018949,           0.0043571,          0.00015142,           0.0088912,           0.0088912,           0.0088912
                 114,            0.031534,            0.014658,           0.0035686,             0.90597,             0.85402,             0.89425,             0.67523,            0.018933,           0.0043517,          0.00015269,           0.0088813,           0.0088813,           0.0088813
                 115,            0.031462,            0.014492,           0.0034858,             0.90945,             0.85335,             0.89713,              0.6761,            0.018896,           0.0043461,          0.00015185,           0.0088714,           0.0088714,           0.0088714
                 116,            0.031355,            0.014269,           0.0031429,             0.91143,             0.85594,             0.89822,             0.67656,            0.018869,           0.0043395,          0.00015079,           0.0088615,           0.0088615,           0.0088615
                 117,            0.031611,            0.014278,           0.0029274,             0.90503,             0.86039,             0.89781,             0.67726,            0.018798,            0.004333,          0.00014826,           0.0088516,           0.0088516,           0.0088516
                 118,            0.031493,            0.014426,           0.0037377,             0.90503,             0.86081,             0.89693,             0.67852,            0.018757,            0.004328,          0.00014718,           0.0088417,           0.0088417,           0.0088417
                 119,            0.031359,            0.014805,           0.0036353,             0.90039,             0.86155,             0.89814,             0.67942,            0.018695,           0.0043269,          0.00014704,           0.0088318,           0.0088318,           0.0088318
                 120,            0.031508,             0.01453,           0.0035258,             0.90017,             0.85931,             0.89591,             0.68066,             0.01869,           0.0043282,          0.00014964,           0.0088219,           0.0088219,           0.0088219
                 121,            0.032682,            0.014599,           0.0035025,             0.90871,              0.8607,             0.89797,             0.68012,             0.01867,            0.004324,          0.00015021,            0.008812,            0.008812,            0.008812
                 122,            0.031619,            0.014412,           0.0032159,             0.90301,             0.86304,             0.89947,             0.68012,            0.018638,           0.0043246,          0.00015037,           0.0088021,           0.0088021,           0.0088021
                 123,            0.030879,            0.014174,           0.0023198,             0.90289,             0.86179,             0.89842,             0.67972,            0.018601,           0.0043207,          0.00015003,           0.0087922,           0.0087922,           0.0087922
                 124,            0.031471,             0.01446,           0.0033191,             0.90639,             0.85835,             0.89734,             0.68001,            0.018569,           0.0043202,          0.00015065,           0.0087823,           0.0087823,           0.0087823
                 125,            0.030934,            0.014214,           0.0029031,             0.91007,             0.85824,             0.89746,             0.67969,            0.018496,           0.0043202,          0.00014958,           0.0087724,           0.0087724,           0.0087724
                 126,            0.030605,            0.013973,           0.0028964,             0.90561,             0.85851,             0.89859,             0.68097,            0.018446,           0.0043166,          0.00014943,           0.0087625,           0.0087625,           0.0087625
                 127,            0.030794,            0.013944,           0.0024934,             0.91232,             0.86057,              0.9014,             0.68164,            0.018411,           0.0043174,          0.00014934,           0.0087526,           0.0087526,           0.0087526
                 128,            0.030345,            0.014287,           0.0032538,             0.90732,             0.86343,             0.90087,             0.68228,            0.018396,           0.0043154,          0.00015088,           0.0087427,           0.0087427,           0.0087427
                 129,            0.031277,            0.014019,           0.0025755,             0.90273,             0.86683,             0.90222,             0.68315,            0.018369,           0.0043103,          0.00015057,           0.0087328,           0.0087328,           0.0087328
                 130,            0.030515,            0.014103,           0.0027449,              0.9024,             0.86633,             0.90245,               0.683,            0.018357,            0.004306,          0.00015094,           0.0087229,           0.0087229,           0.0087229
                 131,            0.030395,            0.013887,           0.0024595,             0.90096,             0.86717,             0.90316,             0.68315,            0.018389,           0.0043022,          0.00015496,            0.008713,            0.008713,            0.008713
                 132,            0.030582,            0.014001,           0.0029297,             0.90341,             0.86689,             0.90272,              0.6822,            0.018398,           0.0043003,           0.0001562,           0.0087031,           0.0087031,           0.0087031
                 133,            0.030858,            0.014301,           0.0031403,             0.90294,             0.86611,             0.90253,              0.6817,             0.01842,           0.0042986,          0.00016129,           0.0086932,           0.0086932,           0.0086932
                 134,            0.030937,            0.014071,           0.0026421,             0.90331,             0.86615,             0.90279,             0.68045,            0.018423,           0.0042943,          0.00016243,           0.0086833,           0.0086833,           0.0086833
                 135,            0.030167,            0.013834,           0.0024261,             0.90586,             0.86599,             0.90333,              0.6799,            0.018421,           0.0042901,          0.00016374,           0.0086734,           0.0086734,           0.0086734
                 136,            0.030432,             0.01418,           0.0030514,              0.9027,             0.86643,             0.90334,             0.68102,            0.018403,           0.0042849,          0.00016305,           0.0086635,           0.0086635,           0.0086635
                 137,            0.030729,            0.013912,           0.0024613,             0.90585,             0.86459,             0.90371,             0.67966,             0.01844,            0.004282,           0.0001661,           0.0086536,           0.0086536,           0.0086536
                 138,            0.029848,            0.013799,           0.0025833,             0.90576,             0.86443,             0.90373,             0.67967,             0.01843,           0.0042763,           0.0001669,           0.0086437,           0.0086437,           0.0086437
                 139,            0.031103,            0.014079,           0.0031366,             0.90606,             0.86401,             0.90418,             0.68007,            0.018415,           0.0042721,          0.00016678,           0.0086338,           0.0086338,           0.0086338
                 140,            0.029995,            0.014025,           0.0028852,             0.90681,              0.8633,             0.90436,              0.6795,            0.018397,            0.004271,          0.00016715,           0.0086239,           0.0086239,           0.0086239
                 141,            0.030588,            0.014224,           0.0027553,             0.90669,             0.86119,             0.90325,             0.67976,            0.018406,            0.004268,          0.00016942,            0.008614,            0.008614,            0.008614
