               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.023914,           0.0084058,           0.0017799,             0.87652,             0.86796,             0.90509,              0.7318,            0.014983,           0.0027893,          0.00019811,             0.00505,             0.00505,             0.00505
                 152,            0.022144,           0.0083146,           0.0018224,             0.87786,             0.86749,              0.9053,             0.73046,             0.01498,           0.0027921,           0.0001974,            0.005017,            0.005017,            0.005017
                 153,            0.022894,           0.0080119,           0.0017634,             0.87918,             0.86716,             0.90558,             0.73127,            0.014982,           0.0027931,          0.00019755,            0.004984,            0.004984,            0.004984
                 154,            0.023049,           0.0082239,           0.0014849,             0.87687,             0.86746,             0.90516,             0.72857,             0.01499,           0.0027902,          0.00019671,            0.004951,            0.004951,            0.004951
                 155,            0.022203,           0.0082238,           0.0016763,              0.8777,             0.86823,             0.90538,             0.72997,            0.014985,           0.0027836,          0.00019681,            0.004918,            0.004918,            0.004918
                 156,            0.021511,           0.0080265,            0.001683,             0.87884,             0.86768,             0.90637,             0.73013,            0.014988,           0.0027817,          0.00019738,            0.004885,            0.004885,            0.004885
                 157,            0.022868,           0.0081176,           0.0013181,             0.88247,             0.86345,             0.90649,             0.73088,            0.015001,           0.0027794,          0.00019647,            0.004852,            0.004852,            0.004852
                 158,            0.023083,           0.0082825,            0.001744,             0.87866,             0.86576,             0.90584,             0.73142,            0.014997,           0.0027752,          0.00019417,            0.004819,            0.004819,            0.004819
                 159,             0.02281,           0.0082012,           0.0015617,             0.88198,             0.86738,             0.90768,             0.73097,            0.014991,           0.0027736,          0.00019336,            0.004786,            0.004786,            0.004786
                 160,            0.022453,           0.0081172,           0.0012376,             0.88113,             0.86739,              0.9079,             0.73131,            0.014984,           0.0027701,          0.00019228,            0.004753,            0.004753,            0.004753
                 161,            0.021507,           0.0080354,           0.0016815,              0.8804,              0.8668,             0.90806,             0.73125,             0.01498,           0.0027669,          0.00019092,             0.00472,             0.00472,             0.00472
                 162,            0.023166,           0.0082649,           0.0017517,             0.87964,             0.86618,             0.90773,             0.73187,             0.01497,            0.002764,          0.00019079,            0.004687,            0.004687,            0.004687
                 163,            0.021376,           0.0080055,           0.0014741,             0.88001,             0.86581,             0.90832,             0.73172,            0.014956,           0.0027634,          0.00018973,            0.004654,            0.004654,            0.004654
                 164,            0.021997,            0.007952,           0.0013546,             0.87919,             0.86646,             0.90791,             0.73152,            0.014954,           0.0027621,          0.00019033,            0.004621,            0.004621,            0.004621
                 165,            0.020394,           0.0080295,           0.0010336,             0.88036,             0.86639,             0.90894,             0.73232,             0.01495,           0.0027636,          0.00019073,            0.004588,            0.004588,            0.004588
                 166,            0.021971,           0.0078988,           0.0010048,             0.88014,             0.86659,             0.90821,             0.73232,            0.014944,           0.0027634,          0.00019003,            0.004555,            0.004555,            0.004555
                 167,            0.022106,           0.0080022,           0.0015251,             0.87993,             0.86775,             0.90855,             0.73259,            0.014946,           0.0027633,          0.00018976,            0.004522,            0.004522,            0.004522
                 168,            0.021875,           0.0079109,            0.001552,             0.87959,             0.86756,             0.90823,             0.73278,            0.014939,           0.0027673,          0.00018932,            0.004489,            0.004489,            0.004489
                 169,            0.021152,           0.0079644,           0.0015666,             0.87963,              0.8676,             0.90816,             0.73328,             0.01494,           0.0027683,          0.00018854,            0.004456,            0.004456,            0.004456
                 170,            0.022433,            0.007854,             0.00158,             0.87976,             0.86874,             0.90863,             0.73289,            0.014932,           0.0027696,          0.00018713,            0.004423,            0.004423,            0.004423
                 171,            0.021562,           0.0077049,           0.0011734,             0.87955,             0.87083,             0.90778,             0.73313,            0.014932,           0.0027707,          0.00018647,             0.00439,             0.00439,             0.00439
                 172,            0.021579,           0.0080113,          0.00099275,             0.87971,             0.87117,             0.90822,             0.73289,            0.014926,           0.0027723,          0.00018563,            0.004357,            0.004357,            0.004357
                 173,            0.023105,           0.0077104,           0.0011536,             0.87991,             0.87173,             0.90828,             0.73346,            0.014923,           0.0027737,          0.00018515,            0.004324,            0.004324,            0.004324
                 174,            0.021781,           0.0079304,           0.0010263,             0.88003,             0.87192,              0.9089,              0.7337,            0.014919,            0.002773,          0.00018482,            0.004291,            0.004291,            0.004291
                 175,            0.020924,           0.0079833,             0.00136,             0.87994,             0.87245,             0.90887,             0.73358,            0.014905,           0.0027725,          0.00018421,            0.004258,            0.004258,            0.004258
                 176,            0.021745,           0.0077686,           0.0014533,             0.88113,             0.87211,             0.90855,             0.73287,            0.014897,           0.0027741,          0.00018423,            0.004225,            0.004225,            0.004225
                 177,              0.0219,           0.0078399,          0.00099132,              0.8803,             0.87262,             0.90914,             0.73428,            0.014886,           0.0027744,           0.0001837,            0.004192,            0.004192,            0.004192
                 178,            0.022289,           0.0076901,           0.0012086,             0.87735,             0.87008,             0.90953,             0.73541,            0.014884,           0.0027729,          0.00018301,            0.004159,            0.004159,            0.004159
                 179,            0.021561,           0.0077934,           0.0012992,             0.87648,             0.87126,             0.91067,              0.7365,            0.014881,           0.0027743,          0.00018251,            0.004126,            0.004126,            0.004126
                 180,            0.021294,           0.0078448,           0.0013068,             0.89236,              0.8503,             0.91045,              0.7361,            0.014875,           0.0027749,          0.00018265,            0.004093,            0.004093,            0.004093
                 181,            0.022225,           0.0078168,            0.001236,             0.89173,             0.85266,             0.91092,             0.73738,             0.01487,           0.0027757,          0.00018289,             0.00406,             0.00406,             0.00406
                 182,            0.020419,           0.0077834,          0.00098502,              0.8925,             0.85022,             0.91097,             0.73823,            0.014865,           0.0027766,           0.0001822,            0.004027,            0.004027,            0.004027
                 183,            0.020602,           0.0076009,             0.00136,             0.89078,             0.85573,             0.91125,             0.73815,            0.014855,           0.0027774,          0.00018186,            0.003994,            0.003994,            0.003994
                 184,            0.019248,           0.0074244,           0.0012342,             0.89608,             0.85391,             0.91126,             0.74024,            0.014854,            0.002778,          0.00018195,            0.003961,            0.003961,            0.003961
                 185,             0.02121,           0.0076131,            0.001409,             0.89708,             0.85608,             0.91144,             0.74075,            0.014846,           0.0027781,           0.0001811,            0.003928,            0.003928,            0.003928
                 186,            0.020995,           0.0076542,           0.0011865,             0.89623,             0.85289,             0.91185,               0.742,            0.014838,           0.0027786,          0.00018162,            0.003895,            0.003895,            0.003895
                 187,             0.02065,            0.007609,           0.0012027,             0.88749,             0.86469,             0.91208,             0.74117,            0.014834,           0.0027797,          0.00018124,            0.003862,            0.003862,            0.003862
                 188,            0.020544,           0.0076446,           0.0011247,             0.88656,             0.86465,             0.91173,             0.74122,            0.014832,           0.0027804,          0.00018104,            0.003829,            0.003829,            0.003829
                 189,              0.0207,           0.0075424,           0.0012524,             0.89742,             0.85287,             0.91242,             0.74188,            0.014831,           0.0027791,          0.00018043,            0.003796,            0.003796,            0.003796
                 190,            0.020862,           0.0077231,           0.0016943,             0.88617,             0.86563,             0.91293,             0.74242,            0.014827,           0.0027803,           0.0001795,            0.003763,            0.003763,            0.003763
                 191,            0.020341,           0.0075977,           0.0011029,             0.89114,             0.86356,             0.91324,             0.74354,            0.014823,           0.0027807,          0.00017923,             0.00373,             0.00373,             0.00373
                 192,            0.021564,           0.0077163,          0.00087913,             0.89264,             0.86019,             0.91375,             0.74416,            0.014819,            0.002778,          0.00017847,            0.003697,            0.003697,            0.003697
                 193,            0.020145,           0.0075019,          0.00091263,             0.89283,             0.85884,             0.91412,             0.74426,            0.014813,           0.0027749,          0.00017745,            0.003664,            0.003664,            0.003664
                 194,            0.018916,           0.0074115,           0.0010226,             0.89263,             0.85951,              0.9139,             0.74541,            0.014811,           0.0027738,          0.00017691,            0.003631,            0.003631,            0.003631
                 195,            0.020325,           0.0074318,           0.0012808,             0.89434,             0.85851,              0.9142,             0.74557,            0.014808,           0.0027713,          0.00017663,            0.003598,            0.003598,            0.003598
                 196,            0.020506,           0.0074218,           0.0010891,             0.89548,             0.85808,             0.91455,             0.74641,            0.014808,           0.0027694,          0.00017629,            0.003565,            0.003565,            0.003565
                 197,            0.019787,            0.007541,           0.0011115,             0.89574,             0.85844,             0.91502,             0.74606,            0.014798,           0.0027679,          0.00017591,            0.003532,            0.003532,            0.003532
                 198,            0.020348,            0.007538,          0.00096621,             0.89631,             0.85724,              0.9153,             0.74625,            0.014793,           0.0027664,           0.0001761,            0.003499,            0.003499,            0.003499
                 199,            0.020757,           0.0074732,           0.0017737,             0.89875,             0.85911,              0.9155,             0.74746,            0.014786,           0.0027644,          0.00017574,            0.003466,            0.003466,            0.003466
                 200,            0.020851,           0.0073778,           0.0010474,             0.89881,             0.85914,             0.91558,              0.7479,            0.014781,           0.0027631,          0.00017525,            0.003433,            0.003433,            0.003433
                 201,            0.020494,           0.0075422,          0.00096338,             0.89857,             0.86156,             0.91565,             0.74724,            0.014781,           0.0027629,          0.00017537,              0.0034,              0.0034,              0.0034
                 202,            0.020237,           0.0073663,           0.0011484,               0.895,             0.86724,             0.91585,             0.74706,            0.014777,           0.0027603,          0.00017532,            0.003367,            0.003367,            0.003367
                 203,            0.020219,           0.0075385,           0.0010104,             0.89323,             0.86778,             0.91602,             0.74746,            0.014775,           0.0027582,          0.00017474,            0.003334,            0.003334,            0.003334
                 204,            0.019975,           0.0072507,           0.0012936,             0.89082,             0.86825,             0.91587,             0.74694,            0.014781,           0.0027567,          0.00017415,            0.003301,            0.003301,            0.003301
                 205,             0.02012,           0.0074081,           0.0010389,             0.89076,             0.86586,             0.91606,             0.74711,            0.014779,           0.0027559,          0.00017349,            0.003268,            0.003268,            0.003268
                 206,            0.020116,           0.0074119,           0.0010701,             0.89132,             0.86556,             0.91659,             0.74659,            0.014781,           0.0027543,          0.00017308,            0.003235,            0.003235,            0.003235
                 207,            0.018629,            0.007223,           0.0010707,             0.89195,             0.86708,             0.91684,             0.74806,             0.01478,           0.0027517,          0.00017247,            0.003202,            0.003202,            0.003202
                 208,            0.019774,           0.0073703,          0.00084499,             0.89221,              0.8686,             0.91686,             0.74768,            0.014784,           0.0027497,          0.00017147,            0.003169,            0.003169,            0.003169
                 209,            0.019772,           0.0071232,          0.00098003,              0.8938,             0.86871,             0.91776,             0.74808,            0.014779,           0.0027474,          0.00017057,            0.003136,            0.003136,            0.003136
                 210,            0.019185,           0.0072432,          0.00075427,              0.8983,             0.86988,             0.91764,             0.74801,             0.01478,           0.0027455,          0.00017038,            0.003103,            0.003103,            0.003103
                 211,            0.019711,           0.0072333,          0.00099517,             0.89643,             0.86866,             0.91773,             0.74903,            0.014781,            0.002744,          0.00016999,             0.00307,             0.00307,             0.00307
                 212,            0.020252,           0.0072844,          0.00081331,             0.89556,             0.86812,             0.91829,             0.74892,             0.01478,           0.0027414,          0.00016922,            0.003037,            0.003037,            0.003037
                 213,            0.019597,           0.0072103,          0.00078046,              0.8955,               0.868,             0.91856,             0.74895,            0.014781,           0.0027384,          0.00016874,            0.003004,            0.003004,            0.003004
                 214,            0.019475,            0.007082,          0.00092341,             0.89378,             0.87093,             0.91861,             0.74819,            0.014781,           0.0027366,          0.00016861,            0.002971,            0.002971,            0.002971
                 215,            0.019224,           0.0070998,          0.00071145,             0.89479,             0.86801,             0.91925,             0.74837,            0.014786,           0.0027346,          0.00016789,            0.002938,            0.002938,            0.002938
                 216,            0.019671,           0.0072276,          0.00079892,             0.89147,             0.86923,             0.91958,             0.74906,            0.014783,           0.0027325,          0.00016751,            0.002905,            0.002905,            0.002905
                 217,            0.019993,           0.0072374,          0.00085935,             0.89096,             0.86944,             0.91927,              0.7486,            0.014785,           0.0027317,          0.00016753,            0.002872,            0.002872,            0.002872
                 218,            0.019486,           0.0070674,          0.00075321,             0.89095,             0.86948,             0.91978,             0.74898,            0.014783,             0.00273,          0.00016727,            0.002839,            0.002839,            0.002839
                 219,            0.019593,           0.0072195,          0.00076275,             0.89187,             0.87181,             0.92016,             0.74902,            0.014782,           0.0027287,          0.00016726,            0.002806,            0.002806,            0.002806
                 220,             0.01934,           0.0070503,          0.00060595,             0.89182,             0.86968,             0.92105,              0.7499,            0.014779,           0.0027267,          0.00016711,            0.002773,            0.002773,            0.002773
                 221,            0.018322,           0.0070384,            0.001019,             0.89907,             0.86704,              0.9211,              0.7503,            0.014781,           0.0027255,          0.00016645,             0.00274,             0.00274,             0.00274
                 222,            0.018342,           0.0069812,          0.00072731,             0.90528,             0.86676,             0.92129,             0.74992,            0.014778,           0.0027242,          0.00016582,            0.002707,            0.002707,            0.002707
                 223,            0.018963,           0.0071614,          0.00069024,             0.90483,              0.8671,             0.92151,              0.7507,            0.014785,           0.0027215,          0.00016523,            0.002674,            0.002674,            0.002674
                 224,             0.01824,           0.0070039,          0.00089017,             0.90863,             0.86576,             0.92198,             0.75157,            0.014779,           0.0027207,          0.00016421,            0.002641,            0.002641,            0.002641
                 225,            0.018385,           0.0070947,           0.0011171,             0.91141,             0.86571,             0.92223,             0.75199,            0.014778,             0.00272,          0.00016393,            0.002608,            0.002608,            0.002608
                 226,            0.018948,           0.0069023,          0.00092419,             0.91286,             0.86578,             0.92229,             0.75167,            0.014775,           0.0027195,          0.00016367,            0.002575,            0.002575,            0.002575
                 227,            0.018511,           0.0068825,          0.00069715,             0.91328,             0.86564,             0.92254,             0.75294,            0.014772,           0.0027188,          0.00016319,            0.002542,            0.002542,            0.002542
                 228,            0.019413,           0.0070168,          0.00065192,             0.91412,             0.86565,             0.92347,             0.75312,            0.014763,            0.002717,           0.0001627,            0.002509,            0.002509,            0.002509
                 229,            0.019195,           0.0069461,          0.00096386,             0.91568,             0.86525,             0.92402,             0.75329,            0.014766,           0.0027158,          0.00016215,            0.002476,            0.002476,            0.002476
                 230,            0.019276,           0.0070233,          0.00092352,             0.91859,             0.86601,             0.92433,             0.75323,            0.014766,           0.0027161,          0.00016197,            0.002443,            0.002443,            0.002443
                 231,            0.018391,           0.0068239,          0.00059165,             0.91902,             0.86684,             0.92369,             0.75488,            0.014763,            0.002716,          0.00016127,             0.00241,             0.00241,             0.00241
                 232,            0.019189,           0.0069829,          0.00083079,             0.91868,             0.86667,             0.92394,             0.75509,            0.014765,            0.002714,          0.00016077,            0.002377,            0.002377,            0.002377
                 233,            0.018113,           0.0068741,          0.00073389,             0.91898,              0.8682,              0.9224,              0.7547,             0.01477,           0.0027127,          0.00016047,            0.002344,            0.002344,            0.002344
                 234,            0.017966,           0.0068664,          0.00077893,             0.91846,             0.86741,             0.92457,             0.75489,            0.014767,           0.0027116,          0.00015932,            0.002311,            0.002311,            0.002311
                 235,            0.018793,           0.0069089,          0.00094381,             0.91835,             0.86805,             0.92199,             0.75488,            0.014765,           0.0027091,          0.00015833,            0.002278,            0.002278,            0.002278
                 236,            0.017888,            0.006887,          0.00095301,             0.91845,             0.86811,             0.92278,             0.75489,            0.014769,           0.0027082,           0.0001578,            0.002245,            0.002245,            0.002245
                 237,             0.01863,           0.0067678,           0.0011014,             0.91917,             0.86843,             0.92293,             0.75468,            0.014771,           0.0027078,          0.00015732,            0.002212,            0.002212,            0.002212
                 238,            0.018355,           0.0069083,          0.00068656,             0.91948,             0.87009,             0.92288,             0.75483,            0.014768,           0.0027064,          0.00015671,            0.002179,            0.002179,            0.002179
                 239,            0.017308,           0.0067055,          0.00075815,             0.91946,              0.8703,             0.92307,             0.75463,            0.014764,           0.0027054,           0.0001561,            0.002146,            0.002146,            0.002146
                 240,             0.01836,           0.0067521,          0.00077304,             0.92014,             0.86974,             0.92334,              0.7547,            0.014763,           0.0027025,          0.00015555,            0.002113,            0.002113,            0.002113
                 241,            0.017683,           0.0068119,          0.00065131,              0.9204,             0.86951,              0.9233,             0.75474,            0.014758,            0.002702,           0.0001551,             0.00208,             0.00208,             0.00208
                 242,             0.01787,           0.0066947,          0.00058112,             0.92158,             0.86891,             0.92355,              0.7552,            0.014757,           0.0026994,          0.00015451,            0.002047,            0.002047,            0.002047
                 243,            0.017278,           0.0066931,          0.00071994,             0.92121,             0.86903,             0.92363,             0.75492,            0.014763,           0.0026985,          0.00015399,            0.002014,            0.002014,            0.002014
                 244,            0.018092,           0.0067409,          0.00087124,             0.90429,             0.87567,              0.9245,             0.75499,            0.014772,           0.0026976,          0.00015382,            0.001981,            0.001981,            0.001981
                 245,            0.017031,           0.0065868,          0.00051918,             0.90496,             0.87555,             0.92465,             0.75651,             0.01477,           0.0026951,          0.00015312,            0.001948,            0.001948,            0.001948
                 246,            0.018219,           0.0067423,          0.00066816,             0.90519,             0.87557,             0.92465,              0.7562,            0.014769,           0.0026938,           0.0001525,            0.001915,            0.001915,            0.001915
                 247,            0.017322,           0.0067751,           0.0006068,             0.90702,             0.87552,             0.92418,             0.75727,            0.014772,           0.0026919,          0.00015235,            0.001882,            0.001882,            0.001882
                 248,            0.017327,           0.0067154,          0.00051585,             0.90336,             0.87559,             0.92465,             0.75743,            0.014769,           0.0026908,          0.00015201,            0.001849,            0.001849,            0.001849
                 249,            0.017503,           0.0066611,          0.00089038,             0.90655,             0.87959,             0.92483,             0.75674,            0.014769,           0.0026889,          0.00015154,            0.001816,            0.001816,            0.001816
                 250,            0.017388,           0.0066311,          0.00069249,             0.90653,             0.87981,             0.92476,               0.758,            0.014766,           0.0026866,          0.00015118,            0.001783,            0.001783,            0.001783
                 251,            0.017101,           0.0064914,          0.00051648,             0.90708,             0.87975,             0.92482,             0.75759,            0.014764,           0.0026842,          0.00015085,             0.00175,             0.00175,             0.00175
                 252,            0.017202,           0.0064633,          0.00057854,             0.90731,             0.87979,             0.92457,             0.75771,            0.014769,            0.002684,          0.00015043,            0.001717,            0.001717,            0.001717
                 253,            0.017297,           0.0065001,           0.0006615,             0.90668,             0.88002,             0.92434,             0.75737,            0.014768,           0.0026802,          0.00015085,            0.001684,            0.001684,            0.001684
                 254,            0.017786,           0.0065787,          0.00063581,              0.9056,             0.88046,             0.92488,             0.75909,            0.014766,           0.0026783,          0.00015036,            0.001651,            0.001651,            0.001651
                 255,            0.016653,           0.0064786,          0.00049577,             0.90457,             0.88045,             0.92476,             0.75927,            0.014765,           0.0026772,          0.00014981,            0.001618,            0.001618,            0.001618
                 256,            0.016118,           0.0064895,          0.00074453,             0.90513,             0.88021,             0.92468,             0.75881,            0.014766,           0.0026755,          0.00014925,            0.001585,            0.001585,            0.001585
                 257,            0.016898,           0.0065423,          0.00060068,             0.90437,             0.88008,             0.92453,             0.75908,            0.014773,           0.0026737,          0.00014811,            0.001552,            0.001552,            0.001552
                 258,            0.016667,           0.0064871,          0.00056048,             0.90415,             0.88006,             0.92415,             0.76006,            0.014778,           0.0026711,          0.00014739,            0.001519,            0.001519,            0.001519
                 259,            0.016774,            0.006359,          0.00051005,             0.90478,             0.88006,               0.925,             0.75912,            0.014788,           0.0026688,          0.00014775,            0.001486,            0.001486,            0.001486
                 260,            0.016817,           0.0064784,          0.00047481,             0.90069,             0.88022,             0.92465,             0.75902,            0.014794,           0.0026681,          0.00014696,            0.001453,            0.001453,            0.001453
                 261,            0.016665,           0.0063044,          0.00049495,             0.90108,             0.88344,             0.92491,             0.75911,            0.014805,           0.0026677,          0.00014621,             0.00142,             0.00142,             0.00142
                 262,            0.016989,           0.0065736,          0.00094541,             0.90092,             0.88494,             0.92523,             0.75931,            0.014817,           0.0026671,          0.00014648,            0.001387,            0.001387,            0.001387
                 263,            0.015202,           0.0062739,          0.00053282,             0.90157,             0.88803,             0.92529,             0.75929,            0.014823,           0.0026664,          0.00014654,            0.001354,            0.001354,            0.001354
                 264,            0.015207,           0.0061716,          0.00040732,             0.90143,             0.88928,              0.9261,             0.75978,            0.014835,           0.0026645,          0.00014615,            0.001321,            0.001321,            0.001321
                 265,            0.017272,           0.0063658,          0.00049739,              0.9018,             0.88861,             0.92529,             0.75987,            0.014839,           0.0026623,          0.00014549,            0.001288,            0.001288,            0.001288
                 266,            0.016684,           0.0063629,          0.00048697,             0.90198,             0.88853,             0.92587,              0.7606,            0.014841,           0.0026606,          0.00014469,            0.001255,            0.001255,            0.001255
                 267,            0.016833,            0.006442,          0.00058478,             0.90232,             0.88821,               0.926,             0.76037,            0.014846,           0.0026593,          0.00014448,            0.001222,            0.001222,            0.001222
                 268,            0.016975,           0.0062732,          0.00068561,             0.90251,             0.88917,             0.92623,             0.76046,            0.014849,           0.0026586,          0.00014398,            0.001189,            0.001189,            0.001189
                 269,             0.01639,           0.0063099,          0.00043203,             0.90579,               0.885,             0.92588,             0.76036,            0.014851,           0.0026586,          0.00014386,            0.001156,            0.001156,            0.001156
                 270,            0.016069,           0.0063769,           0.0004941,             0.89415,             0.89198,             0.92537,             0.76023,            0.014855,            0.002658,           0.0001431,            0.001123,            0.001123,            0.001123
                 271,            0.016926,           0.0062756,          0.00070889,             0.89327,             0.89198,             0.92559,             0.76018,            0.014864,            0.002658,          0.00014215,             0.00109,             0.00109,             0.00109
                 272,            0.016272,           0.0061687,          0.00067632,             0.89843,             0.89681,             0.93352,             0.76182,            0.014867,           0.0026556,          0.00014137,            0.001057,            0.001057,            0.001057
                 273,            0.016254,           0.0061615,          0.00038046,             0.89871,             0.89681,             0.93346,             0.76225,            0.014874,           0.0026538,          0.00014084,            0.001024,            0.001024,            0.001024
                 274,            0.016142,           0.0062435,          0.00048405,             0.89357,             0.89772,             0.93378,             0.76203,            0.014871,           0.0026535,          0.00014025,            0.000991,            0.000991,            0.000991
                 275,            0.015327,           0.0061725,           0.0006612,             0.89781,             0.89681,             0.93358,             0.76361,            0.014879,           0.0026536,          0.00014003,            0.000958,            0.000958,            0.000958
                 276,            0.014741,           0.0061588,            0.000359,             0.89552,             0.89681,             0.93356,             0.76345,            0.014886,           0.0026533,          0.00013971,            0.000925,            0.000925,            0.000925
                 277,            0.016427,           0.0060521,          0.00050608,             0.89641,             0.89681,             0.93376,             0.76349,            0.014892,           0.0026538,          0.00014031,            0.000892,            0.000892,            0.000892
                 278,            0.014745,           0.0060855,          0.00037366,             0.89612,             0.89681,              0.9339,             0.76423,            0.014898,           0.0026524,          0.00013987,            0.000859,            0.000859,            0.000859
                 279,            0.014518,           0.0059943,          0.00046997,             0.89831,              0.8973,             0.93399,             0.76492,            0.014904,           0.0026507,          0.00013946,            0.000826,            0.000826,            0.000826
                 280,             0.01535,           0.0060727,          0.00038841,              0.8994,              0.8972,              0.9334,              0.7639,            0.014916,           0.0026493,          0.00013947,            0.000793,            0.000793,            0.000793
                 281,            0.015632,           0.0061131,          0.00058335,             0.89676,             0.89733,             0.93358,              0.7643,            0.014916,           0.0026473,          0.00013904,             0.00076,             0.00076,             0.00076
                 282,            0.015562,           0.0061281,          0.00038779,             0.89889,             0.89715,             0.93359,             0.76498,            0.014918,           0.0026464,          0.00013776,            0.000727,            0.000727,            0.000727
                 283,            0.015031,            0.005951,           0.0011701,             0.89741,             0.89681,             0.93366,             0.76511,            0.014925,           0.0026458,          0.00013734,            0.000694,            0.000694,            0.000694
                 284,            0.015773,           0.0061407,          0.00046696,             0.89765,             0.90233,             0.93396,             0.76544,            0.014927,           0.0026447,           0.0001352,            0.000661,            0.000661,            0.000661
                 285,             0.01462,            0.006033,          0.00031402,              0.8978,             0.89809,             0.93394,             0.76589,            0.014933,           0.0026436,          0.00013437,            0.000628,            0.000628,            0.000628
                 286,            0.014883,           0.0060346,          0.00036556,              0.8987,             0.90106,             0.93431,             0.76546,            0.014939,           0.0026421,          0.00013373,            0.000595,            0.000595,            0.000595
                 287,            0.014595,           0.0059504,          0.00031612,             0.90173,               0.901,             0.93488,             0.76563,            0.014944,            0.002641,          0.00013339,            0.000562,            0.000562,            0.000562
                 288,            0.015805,           0.0060455,          0.00049751,             0.90175,             0.90067,             0.93521,             0.76601,            0.014947,            0.002641,          0.00013295,            0.000529,            0.000529,            0.000529
                 289,            0.014476,           0.0058844,          0.00049194,             0.90178,             0.90052,             0.93529,             0.76618,            0.014951,           0.0026411,          0.00013229,            0.000496,            0.000496,            0.000496
                 290,            0.014573,           0.0059281,          0.00082167,              0.9013,             0.90048,             0.93526,             0.76614,             0.01495,           0.0026407,          0.00013198,            0.000463,            0.000463,            0.000463
                 291,            0.014319,           0.0059161,          0.00035282,             0.90219,             0.90036,             0.93518,             0.76643,            0.014949,           0.0026405,          0.00013129,             0.00043,             0.00043,             0.00043
                 292,            0.015317,           0.0059021,            0.000569,             0.90204,             0.90013,             0.93509,              0.7667,            0.014948,           0.0026397,           0.0001306,            0.000397,            0.000397,            0.000397
                 293,            0.015095,           0.0059831,          0.00072019,             0.90245,             0.90013,             0.93578,             0.76673,            0.014956,           0.0026394,          0.00013092,            0.000364,            0.000364,            0.000364
                 294,            0.014859,           0.0058554,          0.00030879,             0.90352,             0.90013,             0.93531,             0.76717,            0.014958,           0.0026388,          0.00013005,            0.000331,            0.000331,            0.000331
                 295,            0.014928,           0.0058618,          0.00042927,             0.90416,             0.90013,             0.93526,              0.7672,            0.014964,           0.0026387,          0.00012984,            0.000298,            0.000298,            0.000298
                 296,            0.013914,           0.0057608,          0.00048523,             0.90337,             0.90013,              0.9352,             0.76671,            0.014962,           0.0026385,          0.00012941,            0.000265,            0.000265,            0.000265
                 297,            0.015082,           0.0059103,          0.00036643,              0.9026,             0.90013,             0.93532,             0.76747,            0.014966,           0.0026378,          0.00012908,            0.000232,            0.000232,            0.000232
                 298,            0.014482,           0.0058291,          0.00038526,             0.90205,             0.90026,             0.93535,             0.76727,            0.014968,           0.0026374,          0.00012825,            0.000199,            0.000199,            0.000199
                 299,             0.01421,           0.0057789,          0.00025525,             0.90134,             0.90044,              0.9353,             0.76735,             0.01497,           0.0026361,          0.00012797,            0.000166,            0.000166,            0.000166
